Ficheiro,Tipo,Entidade
record_Famalicao0017.xml,Data,1997
record_Famalicao0017.xml,Lugar,no âmbito
record_Famalicao0017.xml,Lugar,em Arquivo
record_Famalicao0311.xml,Pessoa,Governadores Civis
record_Famalicao0311.xml,Pessoa,Código Administrativo
record_Famalicao0311.xml,Pessoa,Comissão Técnica
record_Famalicao0311.xml,Pessoa,Francisco Jerónimo
record_Famalicao0311.xml,Pessoa,Câmaras Municipais
record_Famalicao0311.xml,Pessoa,Assistência Social
record_Famalicao0311.xml,Pessoa,Secções Administrativas
record_Famalicao0311.xml,Pessoa,Serviços Administrativos
record_Famalicao0311.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0311.xml,Pessoa,Atividades Económicas
record_Famalicao0311.xml,Pessoa,In As
record_Famalicao0311.xml,Pessoa,às Confrarias
record_Famalicao0311.xml,Pessoa,Conselho Internacional
record_Famalicao0311.xml,Pessoa,Administração Central
record_Famalicao0311.xml,Pessoa,Conselho Municipal
record_Famalicao0311.xml,Pessoa,Serviço Militar
record_Famalicao0311.xml,Pessoa,Câmara Municipal
record_Famalicao0311.xml,Pessoa,Corporações Religiosas
record_Famalicao0311.xml,Pessoa,Biblioteca Nacional
record_Famalicao0311.xml,Pessoa,Segurança Pública
record_Famalicao0311.xml,Pessoa,Vila Nova
record_Famalicao0311.xml,Pessoa,Ordenações Filipinas
record_Famalicao0311.xml,Pessoa,Norma Geral Internacional
record_Famalicao0311.xml,Pessoa,Descrição Arquivística
record_Famalicao0311.xml,Pessoa,Arquivos Nacionais
record_Famalicao0311.xml,Data,1836
record_Famalicao0311.xml,Data,1928
record_Famalicao0311.xml,Data,1994
record_Famalicao0311.xml,Data,século XVIII
record_Famalicao0311.xml,Data,1987
record_Famalicao0311.xml,Data,2015
record_Famalicao0311.xml,Data,1936
record_Famalicao0311.xml,Data,2004
record_Famalicao0311.xml,Data,2001
record_Famalicao0311.xml,Data,2003
record_Famalicao0311.xml,Data,1997
record_Famalicao0311.xml,Data,1935
record_Famalicao0311.xml,Data,1937
record_Famalicao0311.xml,Data,1832
record_Famalicao0311.xml,Data,1924
record_Famalicao0311.xml,Data,1999
record_Famalicao0311.xml,Data,1842
record_Famalicao0311.xml,Data,2002
record_Famalicao0311.xml,Data,1995
record_Famalicao0311.xml,Data,8107
record_Famalicao0311.xml,Data,2006
record_Famalicao0311.xml,Data,1851
record_Famalicao0311.xml,Data,2025
record_Famalicao0311.xml,Data,9356
record_Famalicao0311.xml,Data,1927
record_Famalicao0311.xml,Data,1835
record_Famalicao0311.xml,Lugar,no âmbito
record_Famalicao0311.xml,Lugar,no Código Administrativo
record_Famalicao0311.xml,Lugar,em Arquivo
record_Famalicao0311.xml,Lugar,em Fevereiro
record_Famalicao0136.xml,Pessoa,Comissão Técnica
record_Famalicao0136.xml,Pessoa,Biblioteca Nacional
record_Famalicao0136.xml,Pessoa,Ana Maria Isabel Pereira
record_Famalicao0136.xml,Pessoa,Vila Nova
record_Famalicao0136.xml,Pessoa,Conselho Internacional
record_Famalicao0136.xml,Pessoa,Norma Geral Internacional
record_Famalicao0136.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0136.xml,Pessoa,Descrição Arquivística
record_Famalicao0136.xml,Pessoa,Arquivos Nacionais
record_Famalicao0136.xml,Data,1999
record_Famalicao0136.xml,Data,8107
record_Famalicao0136.xml,Data,1994
record_Famalicao0136.xml,Data,2006
record_Famalicao0136.xml,Data,1987
record_Famalicao0136.xml,Data,1841
record_Famalicao0136.xml,Data,1769
record_Famalicao0136.xml,Data,2025
record_Famalicao0136.xml,Data,2004
record_Famalicao0136.xml,Data,2002
record_Famalicao0136.xml,Data,2001
record_Famalicao0136.xml,Data,1995
record_Famalicao0136.xml,Data,2003
record_Famalicao0136.xml,Data,1997
record_Famalicao0136.xml,Lugar,no âmbito
record_Famalicao0136.xml,Lugar,em Cruz
record_Famalicao0136.xml,Lugar,na Maria Isabel
record_Famalicao0136.xml,Lugar,em Arquivo
record_Famalicao0241.xml,Pessoa,Comissão Técnica
record_Famalicao0241.xml,Pessoa,Biblioteca Nacional
record_Famalicao0241.xml,Pessoa,Câmara Municipal
record_Famalicao0241.xml,Pessoa,Vila Nova
record_Famalicao0241.xml,Pessoa,Conselho Internacional
record_Famalicao0241.xml,Pessoa,Norma Geral Internacional
record_Famalicao0241.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0241.xml,Pessoa,Descrição Arquivística
record_Famalicao0241.xml,Pessoa,Arquivos Nacionais
record_Famalicao0241.xml,Data,2008
record_Famalicao0241.xml,Data,1999
record_Famalicao0241.xml,Data,8107
record_Famalicao0241.xml,Data,1994
record_Famalicao0241.xml,Data,2006
record_Famalicao0241.xml,Data,1987
record_Famalicao0241.xml,Data,2025
record_Famalicao0241.xml,Data,0128
record_Famalicao0241.xml,Data,2004
record_Famalicao0241.xml,Data,2002
record_Famalicao0241.xml,Data,7654
record_Famalicao0241.xml,Data,2001
record_Famalicao0241.xml,Data,1995
record_Famalicao0241.xml,Data,2003
record_Famalicao0241.xml,Data,1997
record_Famalicao0241.xml,Lugar,no âmbito
record_Famalicao0241.xml,Lugar,em Arquivo
record_Famalicao0398.xml,Pessoa,Comissão Técnica
record_Famalicao0398.xml,Pessoa,Biblioteca Nacional
record_Famalicao0398.xml,Pessoa,Vila Nova
record_Famalicao0398.xml,Pessoa,Conselho Internacional
record_Famalicao0398.xml,Pessoa,Norma Geral Internacional
record_Famalicao0398.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0398.xml,Pessoa,Descrição Arquivística
record_Famalicao0398.xml,Pessoa,Arquivos Nacionais
record_Famalicao0398.xml,Data,1884
record_Famalicao0398.xml,Data,1999
record_Famalicao0398.xml,Data,8107
record_Famalicao0398.xml,Data,1994
record_Famalicao0398.xml,Data,2006
record_Famalicao0398.xml,Data,1987
record_Famalicao0398.xml,Data,1886
record_Famalicao0398.xml,Data,2025
record_Famalicao0398.xml,Data,2004
record_Famalicao0398.xml,Data,2002
record_Famalicao0398.xml,Data,2001
record_Famalicao0398.xml,Data,0002
record_Famalicao0398.xml,Data,1995
record_Famalicao0398.xml,Data,2003
record_Famalicao0398.xml,Data,1997
record_Famalicao0398.xml,Lugar,no âmbito
record_Famalicao0398.xml,Lugar,em Arquivo
record_Famalicao0381.xml,Pessoa,Comissão Técnica
record_Famalicao0381.xml,Pessoa,Biblioteca Nacional
record_Famalicao0381.xml,Pessoa,Vila Nova
record_Famalicao0381.xml,Pessoa,Conselho Internacional
record_Famalicao0381.xml,Pessoa,Norma Geral Internacional
record_Famalicao0381.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0381.xml,Pessoa,Descrição Arquivística
record_Famalicao0381.xml,Pessoa,Cópia Circular
record_Famalicao0381.xml,Pessoa,Arquivos Nacionais
record_Famalicao0381.xml,Data,1027
record_Famalicao0381.xml,Data,1999
record_Famalicao0381.xml,Data,8107
record_Famalicao0381.xml,Data,0010
record_Famalicao0381.xml,Data,1994
record_Famalicao0381.xml,Data,2006
record_Famalicao0381.xml,Data,1987
record_Famalicao0381.xml,Data,1926
record_Famalicao0381.xml,Data,2025
record_Famalicao0381.xml,Data,2004
record_Famalicao0381.xml,Data,2002
record_Famalicao0381.xml,Data,1927
record_Famalicao0381.xml,Data,2001
record_Famalicao0381.xml,Data,1917
record_Famalicao0381.xml,Data,1995
record_Famalicao0381.xml,Data,2003
record_Famalicao0381.xml,Data,1997
record_Famalicao0381.xml,Lugar,no âmbito
record_Famalicao0381.xml,Lugar,em Arquivo
record_Famalicao0019.xml,Pessoa,Comissão Técnica
record_Famalicao0019.xml,Pessoa,Biblioteca Nacional
record_Famalicao0019.xml,Pessoa,Vila Nova
record_Famalicao0019.xml,Pessoa,Conselho Internacional
record_Famalicao0019.xml,Pessoa,Norma Geral Internacional
record_Famalicao0019.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0019.xml,Pessoa,Descrição Arquivística
record_Famalicao0019.xml,Pessoa,Arquivos Nacionais
record_Famalicao0019.xml,Data,1999
record_Famalicao0019.xml,Data,8107
record_Famalicao0019.xml,Data,1928
record_Famalicao0019.xml,Data,1994
record_Famalicao0019.xml,Data,2006
record_Famalicao0019.xml,Data,1987
record_Famalicao0019.xml,Data,2025
record_Famalicao0019.xml,Data,2004
record_Famalicao0019.xml,Data,2002
record_Famalicao0019.xml,Data,1878
record_Famalicao0019.xml,Data,2001
record_Famalicao0019.xml,Data,0001
record_Famalicao0019.xml,Data,1995
record_Famalicao0019.xml,Data,2003
record_Famalicao0019.xml,Data,1997
record_Famalicao0019.xml,Lugar,no âmbito
record_Famalicao0019.xml,Lugar,em Arquivo
record_Famalicao0034.xml,Pessoa,Comissão Técnica
record_Famalicao0034.xml,Pessoa,Biblioteca Nacional
record_Famalicao0034.xml,Pessoa,Vila Nova
record_Famalicao0034.xml,Pessoa,Conselho Internacional
record_Famalicao0034.xml,Pessoa,Norma Geral Internacional
record_Famalicao0034.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0034.xml,Pessoa,Descrição Arquivística
record_Famalicao0034.xml,Pessoa,Arquivos Nacionais
record_Famalicao0034.xml,Data,1940
record_Famalicao0034.xml,Data,1999
record_Famalicao0034.xml,Data,8107
record_Famalicao0034.xml,Data,1897
record_Famalicao0034.xml,Data,1994
record_Famalicao0034.xml,Data,2006
record_Famalicao0034.xml,Data,1987
record_Famalicao0034.xml,Data,2025
record_Famalicao0034.xml,Data,2004
record_Famalicao0034.xml,Data,2002
record_Famalicao0034.xml,Data,2001
record_Famalicao0034.xml,Data,0002
record_Famalicao0034.xml,Data,1995
record_Famalicao0034.xml,Data,2003
record_Famalicao0034.xml,Data,1997
record_Famalicao0034.xml,Lugar,no âmbito
record_Famalicao0034.xml,Lugar,em Arquivo
record_Famalicao0240.xml,Pessoa,Comissão Técnica
record_Famalicao0240.xml,Pessoa,Biblioteca Nacional
record_Famalicao0240.xml,Pessoa,Câmara Municipal
record_Famalicao0240.xml,Pessoa,Vila Nova
record_Famalicao0240.xml,Pessoa,Conselho Internacional
record_Famalicao0240.xml,Pessoa,Norma Geral Internacional
record_Famalicao0240.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0240.xml,Pessoa,Descrição Arquivística
record_Famalicao0240.xml,Pessoa,Arquivos Nacionais
record_Famalicao0240.xml,Data,1999
record_Famalicao0240.xml,Data,8107
record_Famalicao0240.xml,Data,1994
record_Famalicao0240.xml,Data,2006
record_Famalicao0240.xml,Data,1987
record_Famalicao0240.xml,Data,2007
record_Famalicao0240.xml,Data,2025
record_Famalicao0240.xml,Data,2004
record_Famalicao0240.xml,Data,2002
record_Famalicao0240.xml,Data,7654
record_Famalicao0240.xml,Data,2001
record_Famalicao0240.xml,Data,1995
record_Famalicao0240.xml,Data,2003
record_Famalicao0240.xml,Data,1997
record_Famalicao0240.xml,Data,0127
record_Famalicao0240.xml,Lugar,no âmbito
record_Famalicao0240.xml,Lugar,em Arquivo
record_Famalicao0234.xml,Pessoa,Comissão Técnica
record_Famalicao0234.xml,Pessoa,Biblioteca Nacional
record_Famalicao0234.xml,Pessoa,Câmara Municipal
record_Famalicao0234.xml,Pessoa,Vila Nova
record_Famalicao0234.xml,Pessoa,Conselho Internacional
record_Famalicao0234.xml,Pessoa,Norma Geral Internacional
record_Famalicao0234.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0234.xml,Pessoa,Descrição Arquivística
record_Famalicao0234.xml,Pessoa,Arquivos Nacionais
record_Famalicao0234.xml,Data,1999
record_Famalicao0234.xml,Data,8107
record_Famalicao0234.xml,Data,1994
record_Famalicao0234.xml,Data,2006
record_Famalicao0234.xml,Data,1987
record_Famalicao0234.xml,Data,0121
record_Famalicao0234.xml,Data,2025
record_Famalicao0234.xml,Data,2004
record_Famalicao0234.xml,Data,2002
record_Famalicao0234.xml,Data,7654
record_Famalicao0234.xml,Data,2001
record_Famalicao0234.xml,Data,1995
record_Famalicao0234.xml,Data,2003
record_Famalicao0234.xml,Data,1997
record_Famalicao0234.xml,Lugar,no âmbito
record_Famalicao0234.xml,Lugar,em Arquivo
record_Famalicao0170.xml,Pessoa,Comissão Técnica
record_Famalicao0170.xml,Pessoa,Biblioteca Nacional
record_Famalicao0170.xml,Pessoa,Câmara Municipal
record_Famalicao0170.xml,Pessoa,Vila Nova
record_Famalicao0170.xml,Pessoa,Conselho Internacional
record_Famalicao0170.xml,Pessoa,Norma Geral Internacional
record_Famalicao0170.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0170.xml,Pessoa,Descrição Arquivística
record_Famalicao0170.xml,Pessoa,Arquivos Nacionais
record_Famalicao0170.xml,Data,1999
record_Famalicao0170.xml,Data,8107
record_Famalicao0170.xml,Data,1969
record_Famalicao0170.xml,Data,1994
record_Famalicao0170.xml,Data,2006
record_Famalicao0170.xml,Data,1987
record_Famalicao0170.xml,Data,1970
record_Famalicao0170.xml,Data,2025
record_Famalicao0170.xml,Data,2004
record_Famalicao0170.xml,Data,2002
record_Famalicao0170.xml,Data,0059
record_Famalicao0170.xml,Data,2001
record_Famalicao0170.xml,Data,7654
record_Famalicao0170.xml,Data,1995
record_Famalicao0170.xml,Data,2003
record_Famalicao0170.xml,Data,1997
record_Famalicao0170.xml,Lugar,no âmbito
record_Famalicao0170.xml,Lugar,em Arquivo
record_Famalicao0189.xml,Pessoa,Comissão Técnica
record_Famalicao0189.xml,Pessoa,Biblioteca Nacional
record_Famalicao0189.xml,Pessoa,Câmara Municipal
record_Famalicao0189.xml,Pessoa,Vila Nova
record_Famalicao0189.xml,Pessoa,Conselho Internacional
record_Famalicao0189.xml,Pessoa,Norma Geral Internacional
record_Famalicao0189.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0189.xml,Pessoa,Descrição Arquivística
record_Famalicao0189.xml,Pessoa,Arquivos Nacionais
record_Famalicao0189.xml,Data,1999
record_Famalicao0189.xml,Data,8107
record_Famalicao0189.xml,Data,1981
record_Famalicao0189.xml,Data,0076
record_Famalicao0189.xml,Data,1994
record_Famalicao0189.xml,Data,2006
record_Famalicao0189.xml,Data,1987
record_Famalicao0189.xml,Data,2025
record_Famalicao0189.xml,Data,2004
record_Famalicao0189.xml,Data,2002
record_Famalicao0189.xml,Data,7654
record_Famalicao0189.xml,Data,2001
record_Famalicao0189.xml,Data,1995
record_Famalicao0189.xml,Data,2003
record_Famalicao0189.xml,Data,1997
record_Famalicao0189.xml,Lugar,no âmbito
record_Famalicao0189.xml,Lugar,em Arquivo
record_Famalicao0202.xml,Pessoa,Comissão Técnica
record_Famalicao0202.xml,Pessoa,Biblioteca Nacional
record_Famalicao0202.xml,Pessoa,Câmara Municipal
record_Famalicao0202.xml,Pessoa,Vila Nova
record_Famalicao0202.xml,Pessoa,Conselho Internacional
record_Famalicao0202.xml,Pessoa,Norma Geral Internacional
record_Famalicao0202.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0202.xml,Pessoa,Descrição Arquivística
record_Famalicao0202.xml,Pessoa,Arquivos Nacionais
record_Famalicao0202.xml,Data,1999
record_Famalicao0202.xml,Data,8107
record_Famalicao0202.xml,Data,1994
record_Famalicao0202.xml,Data,2006
record_Famalicao0202.xml,Data,1987
record_Famalicao0202.xml,Data,1988
record_Famalicao0202.xml,Data,0089
record_Famalicao0202.xml,Data,2025
record_Famalicao0202.xml,Data,2004
record_Famalicao0202.xml,Data,2002
record_Famalicao0202.xml,Data,7654
record_Famalicao0202.xml,Data,2001
record_Famalicao0202.xml,Data,1995
record_Famalicao0202.xml,Data,2003
record_Famalicao0202.xml,Data,1997
record_Famalicao0202.xml,Lugar,no âmbito
record_Famalicao0202.xml,Lugar,em Arquivo
record_Famalicao0081.xml,Pessoa,Comissão Técnica
record_Famalicao0081.xml,Pessoa,Biblioteca Nacional
record_Famalicao0081.xml,Pessoa,Vila Nova
record_Famalicao0081.xml,Pessoa,Conselho Internacional
record_Famalicao0081.xml,Pessoa,Norma Geral Internacional
record_Famalicao0081.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0081.xml,Pessoa,Descrição Arquivística
record_Famalicao0081.xml,Pessoa,Arquivos Nacionais
record_Famalicao0081.xml,Data,1999
record_Famalicao0081.xml,Data,8107
record_Famalicao0081.xml,Data,1994
record_Famalicao0081.xml,Data,2006
record_Famalicao0081.xml,Data,1987
record_Famalicao0081.xml,Data,2025
record_Famalicao0081.xml,Data,1899
record_Famalicao0081.xml,Data,2004
